,user_id,position,career,updated_at,want_to_be,desired_role,benefits_in_companies,name,type,my_languages_,level_languages_,my_languages_1,level_languages_1,my_languages_2,level_languages_2,benefits_in_companies_1,benefits_in_companies_2,benefits_in_companies_3
380,1959615,programador,relaciones economicas internacionales (rei),2023-09-01 13:29:42,employment,"programador full-stack, o junior en big-data",flexible_schedules,mysql,my_knowledge,ES,advanced,EN,intermediate,not,basic,home_office,laboral_training,formation
381,1965561,empleado,ingeniería electrónica,2023-09-01 14:01:11,employment,senior o lead data engineer,study_opportunities,modelado,my_knowledge,AZ,basic,not,basic,not,basic,pet_care,free_time,travels
382,97706,scrum máster,gerencia de proyectos informáticos,2023-09-01 13:06:14,employment,analista de datos / gobierno y gestión ti,study_opportunities,modelado,my_knowledge,EN,basic,not,basic,not,basic,prepaid_medicine,laboral_training,agreements
383,116805,none,análisis y desarrollo de sistemas de información,2023-09-01 13:11:02,employment,"desarrollador backend, fullstack, lider tecnico",flexible_schedules,análisis de datos,my_knowledge,"[['not', 'basic']]","[['not', 'basic']]",not,basic,not,basic,study_opportunities,formation,personal_recognition
384,1969845,científico de datos,especialización en estadística,2023-09-01 14:06:51,freelancer,analista de datos,home_office,matemáticas,my_knowledge,EN,advanced,not,basic,not,basic,laboral_training,personal_recognition,formation
385,1957645,none,ingeniería de sistemas y derecho y especialización en pedagogía,2023-04-21 16:03:13,employment,"líder de desarrollo, auditor de sistemas, toma de requerimientos, modelado de la base de datos, tester, desarrollador de software senior",flexible_schedule,contabilidad,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
386,133531,none,ingeniería  electrónica,2023-09-01 13:15:22,employment,analista backoffice,flexible_schedule,conocimiento de redes,my_knowledge,EN,intermediate,not,basic,not,basic,"[""a""]",personal_recognition,flexible_schedules
387,160415,desarrollador de software,desarrollo de software,2023-09-01 13:20:09,employment,data engineer / data scientist,bonuses,videojuegos,my_knowledge,ES,advanced,EN,basic,not,basic,study_opportunities,flexible_schedules,scholarships
388,1879255,none,ingeniero industrial,2023-09-01 13:23:20,employment,desarrollador de software,distraction_spaces,auxiliar administrativo,my_knowledge,not,basic,not,basic,not,basic,"[""a""]",child_care,formation
389,1963229,desempleado,ingenieria de sistemas - incompleta,2023-05-06 13:39:59,employment,it - lider,flexible_schedule,optimización,my_knowledge,EN,basic,not,basic,not,basic,pet_care,free_time,travels
390,46392,ventas,comunicación social,2023-09-01 12:30:07,employment,"soporte y asesor informatico, diseñador web.",bonuses,"ventas , servicio al cliente, comunicación",my_knowledge,ES,"[['not', 'basic']]",not,basic,not,basic,flexible_schedules,prepaid_medicine,home_office
391,84943,none,ingeniería de sistemas,2023-09-01 13:01:52,employment,desarrollador de software,study_opportunities,mysql,my_knowledge,EN,basic,not,basic,not,basic,flexible_schedules,laboral_training,formation
392,103779,diseñadora ux,profesional en comercio internacional,2023-10-10 16:08:55,first_job,diseñador ux,study_opportunities,github,digital_tools,DE,intermediate,EN,advanced,ES,advanced,scholarships,laboral_training,personal_recognition
393,160535,actualmente como agente bilingüe en call center,diseño y patronaje de modas,2023-09-01 13:20:10,employment,data engineer / data scientist,study_opportunities,manualidades,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedules,free_time,personal_recognition
394,146075,profesional redes y comunicaciones,gerencia de sistemas de información y proyectos ti,2023-09-01 13:18:38,employment,data engineer / data scientist,bonuses,tecnología,my_knowledge,ES,advanced,EN,advanced,FR,basic,flexible_schedules,personal_recognition,salary_increase
395,1963223,desempleado,administración bancaria y de instituciones financieras,2023-05-06 13:34:58,employment,"desarrollador backend, fullstack, lider tecnico",flexible_schedule,ingles,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
396,26918,none,matemáticas,2023-09-01 12:06:48,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,f#,digital_tools,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
397,93787,auxiliar de planeación,tecnología en sistemas,2023-09-01 13:04:49,employment,analista de datos / gobierno y gestión ti,bonuses,análisis de datos,my_knowledge,EN,basic,not,basic,not,basic,agreements,salary_increase,scholarships
398,95337,none,administracion de empresas,2023-09-01 13:05:21,employment,analista de datos / gobierno y gestión ti,pet_care,administración,my_knowledge,ES,advanced,not,basic,not,basic,free_time,travels,salary_increase
399,1960397,none,especialización en gerencia de proyecto,2023-04-25 15:48:32,employment,"desarrollador backend, fullstack, lider tecnico",study_opportunities,experiencia,my_knowledge,EN,basic,not,basic,not,basic,prepaid_medicine,salary_increase,distraction_spaces
400,77605,gerente administrativo,administración de empresas,2023-09-01 12:59:17,employment,"analista qa junior , analista de pruebas",laboral_training,responsabilidad social,my_knowledge,ES,advanced,EN,intermediate,not,basic,formation,scholarships,study_opportunities
401,55527,"tengo un galpón de cuyes, y tengo tiempo libre para dedicarme al desarrollo de software",ingeniería de sistemas sin terminar,2023-09-01 12:39:49,first_job,"soporte y asesor informatico, diseñador web.",flexible_schedules,cultivo de papa,my_knowledge,ES,intermediate,not,basic,not,basic,study_opportunities,laboral_training,bonuses
402,169183,docente de innovación y tecnología,licenciatura en electrónica,2023-09-01 13:21:18,employment,data engineer / data scientist,study_opportunities,electrónica,my_knowledge,EN,basic,not,basic,not,basic,formation,personal_recognition,salary_increase
403,75050,none,bachiller,2023-09-01 12:58:28,employment,data scientist,events,html,my_knowledge,not,basic,not,basic,not,basic,distraction_spaces,child_care,flexible_schedules
404,1959557,desempleado,administración,2023-05-16 11:16:34,employment,front end,flexible_schedule,administración,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
405,93631,diseñador web,diseñador gráfico,2023-09-01 13:04:47,employment,analista de datos / gobierno y gestión ti,bonuses,diseño web,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedules,personal_recognition,salary_increase
406,93547,none,ingeniería de sistemas y computación,2023-09-01 13:04:46,first_job,analista de datos / gobierno y gestión ti,flexible_schedules,desarrollo de software,my_knowledge,ES,advanced,not,basic,not,basic,study_opportunities,bonuses,laboral_training
407,38073,none,comunicación social,2023-09-01 12:24:10,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,adobe premiere pro,digital_tools,not,basic,not,basic,not,basic,flexible_schedules,child_care,flexible_schedules
408,116292,asistente administrativo en un casino de empleados,administración de empresas,2023-09-01 13:10:58,employment,"desarrollador backend, fullstack, lider tecnico",study_opportunities,proyectos,my_knowledge,ES,advanced,not,basic,not,basic,"[""a""]","[""a""]",personal_recognition
409,177245,diseñador y desarrollador  ux/ui,diseñador industrial,2023-09-01 13:21:47,employment,diseñador ui/ux,prepaid_medicine,design thinking,my_knowledge,EN,intermediate,not,basic,not,basic,home_office,formation,flexible_schedules
410,1963175,empleado,técnico seguridad salud en el trabajo.,2023-05-06 12:57:12,employment,"desarrollador backend, fullstack, lider tecnico",flexible_schedule,contabilidad,my_knowledge,EN,basic,not,basic,not,basic,pet_care,free_time,travels
411,72987,administrativo encargado de cuenta,tecnico desarollo de software,2023-09-01 12:53:55,first_job,data scientist,study_opportunities,mejora continua,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedules,parties_for_employees,bonuses
412,136315,ingeniero técnico comercial,ingeniero electromecanico,2023-09-01 13:16:16,first_job,data scientist,formation,administración,my_knowledge,ES,basic,EN,basic,not,basic,pet_care,salary_increase,personal_recognition
413,81703,practicante,desarrollo de software,2023-09-01 13:00:48,first_job,desarrollador de software remoto,study_opportunities,bases de datos,my_knowledge,"[['not', 'basic']]","[['not', 'basic']]",not,basic,not,basic,bonuses,flexible_schedules,scholarships
414,71392,aportador de ideas,analisis y desarrollo de sistemas de información,2023-09-01 12:53:26,first_job,data scientist,study_opportunities,javascript,digital_tools,ES,advanced,EN,basic,not,basic,scholarships,formation,personal_recognition
415,160681,practicante,ingeniería electromecánica,2023-09-01 13:20:10,employment,data engineer / data scientist,study_opportunities,excel,digital_tools,ES,advanced,not,basic,not,basic,flexible_schedules,laboral_training,personal_recognition
416,93724,global software specialist ii,ingeniero electrónico,2023-09-01 13:04:48,employment,analista de datos / gobierno y gestión ti,bonuses,diseño web,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,home_office,salary_increase
417,1965975,desempleado,comunicaciones,2023-09-01 14:06:08,employment,product owner,study_opportunities,big,my_knowledge,EN,basic,not,basic,not,basic,pet_care,free_time,travels
418,75860,ingeniero de investigación y desarrollo,ingeniero electrónico,2023-09-01 12:58:46,employment,data scientist,laboral_training,frontend,my_knowledge,ES,advanced,EN,basic,not,basic,study_opportunities,prepaid_medicine,agreements
419,170329,soporte técnico interno,ingeniería de sistemas,2023-09-01 13:21:22,employment,"ingeniera de soporte, base de datos, arquitecto, análisis de datos",formation,java,digital_tools,ES,advanced,EN,basic,not,basic,bonuses,study_opportunities,flexible_schedules
420,112145,empleado,programación de software,2023-09-01 13:10:12,employment,programador de software,study_opportunities,software,my_knowledge,EN,basic,not,basic,not,basic,prepaid_medicine,distraction_spaces,scholarships
421,49691,none,ingenieria biomédica,2023-09-01 12:31:52,entrepreneur,"soporte y asesor informatico, diseñador web.",laboral_training,circuitos electricos,my_knowledge,EN,intermediate,not,basic,not,basic,scholarships,study_opportunities,bonuses
422,161037,coordinadora de moda,diseño de modas,2023-09-01 13:20:18,employment,data engineer / data scientist,study_opportunities,producción audiovisual,my_knowledge,EN,basic,not,basic,not,basic,pet_care,scholarships,distraction_spaces
423,56593,none,comunicación social y periodismo,2021-11-24 07:04:49,employment,data scientist,events,eficacia,my_knowledge,not,basic,not,basic,not,basic,distraction_spaces,child_care,flexible_schedules
424,40242,none,m.sc. automatización y control industrial,2023-09-01 12:25:51,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,procesamiento de imagenes,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
425,72654,especialista it i,ingeniería de sistemas,2023-09-01 12:53:44,freelancer,arquitectura de aplicaciones en nube,study_opportunities,microsoft office,my_knowledge,EN,intermediate,RU,basic,not,basic,scholarships,prepaid_medicine,personal_recognition
426,94011,none,administracion de negocios internacionales,2023-09-01 13:04:56,first_job,analista de datos / gobierno y gestión ti,flexible_schedules,diseño web,my_knowledge,not,basic,not,basic,not,basic,scholarships,study_opportunities,agreements
427,104311,consultor,maestria en gerencia de proyectos,2023-09-01 13:08:10,freelancer,analista backoffice,study_opportunities,enseñanza,my_knowledge,PT,advanced,not,basic,not,basic,distraction_spaces,distraction_spaces,flexible_schedules
428,177041,docente,ing. electrónico,2023-09-01 13:21:46,employment,data engineer / data scientist,formation,sql,digital_tools,not,basic,not,basic,not,basic,child_care,child_care,personal_recognition
429,93648,auxiliar en matemáticas,ingeniería civil,2023-09-01 13:04:47,employment,analista de datos / gobierno y gestión ti,bonuses,redes sociales,my_knowledge,not,basic,not,basic,not,basic,study_opportunities,flexible_schedules,scholarships
430,137660,auxiliar de ingenieria civil,ingenieria civil,2023-09-01 13:16:37,first_job,data scientist,distraction_spaces,auxiliar administrativo,my_knowledge,EN,basic,not,basic,not,basic,pet_care,salary_increase,personal_recognition
431,1962433,desempleado,ingeniería informática,2023-09-01 13:36:52,employment,"desarrollador backend, fullstack, lider tecnico",flexible_schedule,excel,my_knowledge,DE,basic,not,basic,not,basic,pet_care,free_time,travels
432,1878463,front end developer,séptimo semestre. licenciatura en recreación,2023-09-01 13:23:16,first_job,desarrollador de software,study_opportunities,historia,my_knowledge,EN,intermediate,IT,intermediate,not,basic,scholarships,child_care,formation
433,74506,analista de proyectos,ingeniería mecatrónica,2023-09-01 12:58:15,employment,data scientist,bonuses,estructuración de proyectos,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,flexible_schedules,scholarships
434,38007,none,informatica,2023-09-01 12:24:09,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,mysql,digital_tools,"[['not', 'basic']]","[['not', 'basic']]",not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
